year,date,avg_return_flop_k,accuracy_flop_k,avg_return_top_k,accuracy_top_k,overall_return,accuracy,flop_stocks,top_stocks
1998,1998-01-02,-0.13126173712015018,0.6,0.9577464877545786,0.6,0.8264847506344284,0.6,"['X.N^F25', 'EMC.N^I16', 'BMG.N^A01', 'OMC.N', 'MSFT.OQ', 'ADBE.OQ', 'JAVA.OQ^B10', 'JCI.N', 'DELL.OQ^J13', 'DRI.N']","['NOVL.OQ^D11', 'FDC.N^I07', 'BMET.OQ^J07', 'JP.N^D06', 'FRE.N^G10', 'RML.N^H06', 'AGN.N^C15', 'FNM.N^G10', 'CVS.N', 'TFC.N']"
1998,1998-01-05,0.8475332113977523,0.5,0.5843549437844224,0.7,1.4318881551821747,0.6,"['OI.N', 'RDC.N^D19', 'NSI.N^H03', 'ADBE.OQ', 'AAPL.OQ', 'SHW.N', 'HLT.N^J07', 'RYI.N^J07', 'UIS.N', 'BHMSQ.OB^A04']","['T.N^K05', 'DRI.N', 'BFO.N^J00', 'ADP.OQ', 'JP.N^D06', 'GNT.N^G98', 'CFL.N^D98', 'HRC.N^C03', 'ONE.N^G04', 'BKB.N^J99']"
1998,1998-01-06,0.5376787428308786,0.4,-1.12016672658997,0.3,-0.5824879837590914,0.35,"['RYI.N^J07', 'OI.N', 'EMC.N^I16', 'SHW.N', 'DCN.N^C06', 'AS.N^I99', 'WLL.N^C02', 'AZA.N^F01', 'BAY.N^H98', 'LDW.N^L00']","['BMET.OQ^J07', 'CAG.N', 'BMG.N^A01', 'B.N', 'CCU.N^G08', 'HP.N', 'WAI.N^H98', 'HRB.N', 'HAL.N', 'BKR.OQ']"
1998,1998-01-07,1.6532079374906865,0.9,0.27002493044475784,0.7,1.9232328679354445,0.8,"['AAPL.OQ', 'DGN.N^J99', 'JAVA.OQ^B10', 'PSKY.OQ', 'AZA.N^F01', 'ADSK.OQ', 'DIGI.O^I98', 'WLL.N^C02', 'JCI.N', 'LDW.N^L00']","['B.N', 'WAI.N^H98', 'HRB.N', 'HP.N', 'NOVL.OQ^D11', 'AHM.N^J98', 'OKE.N', 'HAL.N', 'ECO.A^B03', 'UPR.N^G00']"
1998,1998-01-08,0.3911314898589686,0.4,-0.6656888899250454,0.5,-0.27455740006607676,0.45,"['UIS.N', 'CBB.N^A98', 'EK.N^A12', 'ADBE.OQ', 'FRO.N^I99', 'BDK.N^C10', 'SHW.N', 'HBOC.O^A99', 'DELL.OQ^J13', 'RBD.N^C99']","['AHM.N^J98', 'AMAT.OQ', 'GDW.N^J06', 'KLAC.OQ', 'SEG.N^K00', 'AAPL.OQ', 'NSM.N^I11', 'ECO.A^B03', 'CG.N^K00', 'OKE.N']"
1998,1998-01-09,2.7940206090350617,0.8,-1.9901831401206973,0.4,0.8038374689143644,0.6,"['BDK.N^C10', 'UIS.N', 'BAY.N^H98', 'BHMSQ.OB^A04', 'NAV.N^B07', 'CBB.N^A98', 'RYI.N^J07', 'BLS.N^A07', 'ASH.N', 'FDX.N']","['AHM.N^J98', 'SEG.N^K00', 'GDW.N^J06', 'CHRS.OQ^F12', 'TMO.N', 'GNT.N^G98', 'FCN.N^J98', 'MDR.N^A20', 'NCC.N^A09', 'DGN.N^J99']"
1998,1998-01-12,0.3658227041703543,0.8,0.32398731325357055,0.5,0.6898100174239248,0.65,"['NMK.N^A02', 'AAPL.OQ', 'CYM.N^L99', 'UIS.N', 'DCN.N^C06', 'UST.N^A09', 'HLT.N^J07', 'MSFT.OQ', 'CTX.N^H09', 'DRI.N']","['GDW.N^J06', 'AHM.N^J98', 'SEG.N^K00', 'PRD.N^J01', 'MER.N^A09', 'GNT.N^G98', 'NEM.N', 'MDR.N^A20', 'OKE.N', 'DI.N^I98']"
1998,1998-01-13,-0.7616453299865367,0.7,2.490269737290574,0.9,1.7286244073040373,0.8,"['BALL.N', 'ITT.N', 'GSX.N^J98', 'PCH.OQ', 'FJ.N^K00', 'AAPL.OQ', 'WY.N', 'UCC.N^D99', 'FMC.N', 'GLK.N^G05']","['WAI.N^H98', 'TUP.N^I24', 'ECO.A^B03', 'RDC.N^D19', 'ORCL.N', 'FDC.N^I07', 'BAC.N^I98', 'PRD.N^J01', 'ORX.N^B99', 'RML.N^H06']"
1998,1998-01-14,0.11816869679387174,0.6,0.4467963549805657,0.5,0.5649650517744375,0.55,"['FJ.N^K00', 'BDK.N^C10', 'PSKY.OQ', 'PCH.OQ', 'WLL.N^C02', 'KBH.N', 'MU.OQ', 'TNB.N^E12', 'UCC.N^D99', 'CVX.N']","['AZO.N', 'BSX.N', 'ROH.N^D09', 'NMK.N^A02', 'OWC.N^L02', 'SAI.N^L98', 'MDT.N', 'WMX.N^G98', 'TOY.N^G05', 'KATE.N^G17']"
1998,1998-01-15,-0.17384846870001697,0.6,-0.693643195395085,0.5,-0.867491664095102,0.55,"['HP.N', 'RYI.N^J07', 'HET.N^A08', 'KBH.N', 'BAY.N^H98', 'ECO.A^B03', 'BKR.OQ', 'PSKY.OQ', 'DEC.N^F98', 'B.N']","['JH.N^E07', 'BSX.N', 'OWC.N^L02', 'EK.N^A12', 'FITB.OQ', 'ADBE.OQ', 'AMGN.OQ', 'PPW.N^L99', 'BALL.N', 'SAI.N^L98']"
1998,1998-01-16,1.201500616205014,0.4,0.33086712074303315,0.2,1.532367736948047,0.3,"['ECO.A^B03', 'HP.N', 'ORCL.N', 'KBH.N', 'RSH.N^B15', 'RDC.N^D19', 'EMC.N^I16', 'HAL.N', 'BKR.OQ', 'RYI.N^J07']","['OWC.N^L02', 'EK.N^A12', 'MO.N', 'AMGN.OQ', 'PPW.N^L99', 'OI.N', 'AMD.OQ', 'BSX.N', 'UST.N^A09', 'BA.N']"
1998,1998-01-20,0.1685979299048836,0.6,1.0422405242309771,0.5,1.2108384541358608,0.55,"['COMS.OQ^D10', 'B.N', 'PDG.N^C06', 'AZO.N', 'HM.N^L01', 'AS.N^I99', 'DEC.N^F98', 'MIR.N^E00', 'AZA.N^F01', 'ADSK.OQ']","['OWC.N^L02', 'MU.OQ', 'PBY.N^B16', 'BGG.N^G20', 'AMD.OQ', 'AMP.N^D99', 'SEG.N^K00', 'BA.N', 'MER.N^A09', 'SCHW.N']"
1998,1998-01-21,1.0329461271874878,0.7,0.0847631455250836,0.6,1.1177092727125715,0.65,"['ECO.A^B03', 'WYE.N^J09', 'STO.N^K98', 'SGP.N^K09', 'COMS.OQ^D10', 'LPX.N', 'JH.N^E07', 'AZO.N', 'BDK.N^C10', 'MDP.N^L21']","['UST.N^A09', 'PH.N', 'PAS.N^C10', 'FWC.N^K02', 'WAI.N^H98', 'PBY.N^B16', 'MO.N', 'MDR.N^A20', 'SGI.N^K05', 'SNV.N']"
1998,1998-01-22,1.2251581870217867,0.6,-0.39167679246245707,0.5,0.8334813945593296,0.55,"['ANDW.OQ^A08', 'RVTY.N', 'DGN.N^J99', 'DEC.N^F98', 'MDP.N^L21', 'FJ.N^K00', 'LUV.N', 'HBOC.O^A99', 'RDC.N^D19', 'BSX.N']","['UST.N^A09', 'CA.OQ^K18', 'BAY.N^H98', 'KLAC.OQ', 'SAI.N^L98', 'PLL.N^H15', 'PNU.N^C00', 'WYE.N^J09', 'TKR.N', 'HIG.N']"
1998,1998-01-23,0.05905369016306723,0.4,0.6994935261407909,0.8,0.7585472163038581,0.6,"['ANDW.OQ^A08', 'MU.OQ', 'DEC.N^F98', 'BDX.N', 'FJ.N^K00', 'PH.N', 'HET.N^A08', 'RYI.N^J07', 'RVTY.N', 'MEA.N^A02']","['KLAC.OQ', 'UST.N^A09', 'BAY.N^H98', 'APA.OQ', 'MO.N', 'WFC.N^K98', 'NMK.N^A02', 'AMGN.OQ', 'WAI.N^H98', 'MER.N^A09']"
1998,1998-01-26,-1.0403980277844496,0.30000000000000004,-0.23642746064765516,0.7,-1.2768254884321046,0.5,"['BDX.N', 'DEC.N^F98', 'MU.OQ', 'ANDW.OQ^A08', 'ECO.A^B03', 'SGI.N^K05', 'FJ.N^K00', 'HET.N^A08', 'AL.N^K07', 'MEA.N^A02']","['SCHW.N', 'SFA.N^B06', 'EFX.N', 'HRC.N^C03', 'DIGI.O^I98', 'MTG.N', 'HI.N^C03', 'U.N^H02', 'CBS.N^E00', 'FNM.N^G10']"
1998,1998-01-27,-0.7411460375075641,0.4,0.9054996049220815,0.6,0.16435356741451734,0.5,"['DEC.N^F98', 'ECO.A^B03', 'PDG.N^C06', 'BMG.N^A01', 'B.N', 'RVTY.N', 'AL.N^K07', 'FCX.N', 'BDX.N', 'APA.OQ']","['DIGI.O^I98', 'CHRS.OQ^F12', 'GNT.N^G98', 'JH.N^E07', 'HI.N^C03', 'FRE.N^G10', 'NT.N^A09', 'HBOC.O^A99', 'SFA.N^B06', 'TLAB.OQ^L13']"
1998,1998-01-28,-0.9257233428824183,0.30000000000000004,0.5163341388607205,0.4,-0.40938920402169776,0.35,"['DEC.N^F98', 'PDG.N^C06', 'BKR.OQ', 'AL.N^K07', 'APC.N^H19', 'RVTY.N', 'BMG.N^A01', 'B.N', 'SLB.N', 'JCI.N^I16']","['GNT.N^G98', 'TLAB.OQ^L13', 'JH.N^E07', 'EXC.OQ', 'TCOMA.O^C99', 'HP.N', 'CCU.N^G08', 'HI.N^C03', 'UMG.N^F00', 'WFC.N^K98']"
1998,1998-01-29,0.5703248099796031,0.5,1.4092864229474826,0.8,1.9796112329270859,0.65,"['BMG.N^A01', 'DEC.N^F98', 'BDX.N', 'B.N', 'TXN.OQ', 'BDK.N^C10', 'N.N^K06', 'APC.N^H19', 'AL.N^K07', 'WLA.N^F00']","['TCOMA.O^C99', 'HP.N', 'PGR.N', 'HCA.N^K06', 'GNT.N^G98', 'GLW.N', 'AGN.N^C15', 'CMCSK.OQ^L15', 'CBS.N^E00', 'SNV.N']"
1998,1998-01-30,0.7661071065692254,0.8,-0.48452284267692675,0.4,0.2815842638922987,0.6,"['STO.N^K98', 'RTX.N', 'BHMSQ.OB^A04', 'AL.N^K07', 'WLA.N^F00', 'CHA.N^F00', 'PHA.N^D03', 'DEC.N^F98', 'BDK.N^C10', 'RVTY.N']","['NAV.N^B07', 'HP.N', 'BKB.N^J99', 'SNV.N', 'STT.N', 'BOL.N^J07', 'AXP.N', 'USB.N', 'MEL.N^G07', 'MKG.N^J00']"
1998,1998-02-02,-1.1769757955475022,0.5,1.2173481778651714,0.6,0.04037238231766915,0.55,"['BHMSQ.OB^A04', 'BDX.N', 'HWM.N', 'HBOC.O^A99', 'DEC.N^F98', 'STO.N^K98', 'ORCL.N', 'WCOEQ.OQ^G02', 'SEG.N^K00', 'SFA.N^B06']","['NMK.N^A02', 'HP.N', 'ANDW.OQ^A08', 'PAS.N^C10', 'KRB.N^A06', 'BFI.N^H99', 'LUV.N', 'AGN.N^C15', 'EXC.OQ', 'SNV.N']"
1998,1998-02-03,0.04537470767662113,0.6,0.6543925819583315,0.7,0.6997672896349526,0.65,"['SGI.N^K05', 'MEA.N^A02', 'ORCL.N', 'BAX.N', 'HWM.N', 'PAS.N^C10', 'TXN.OQ', 'WCOEQ.OQ^G02', 'JCP.N^E20', 'FDC.N^I07']","['HP.N', 'BFI.N^H99', 'NSM.N^I11', 'AAPL.OQ', 'EXC.OQ', 'SNV.N', 'TFC.N', 'BKB.N^J99', 'MMC.N', 'UPR.N^G00']"
1998,1998-02-04,0.49538641765643254,0.7,1.0196143429018434,0.6,1.515000760558276,0.65,"['ANV.N^D99', 'MEA.N^A02', 'LSI.OQ^E14', 'NAV.N^B07', 'ORCL.N', 'RTX.N', 'PHA.N^D03', 'BHMSQ.OB^A04', 'AL.N^K07', 'DELL.OQ^J13']","['BFI.N^H99', 'NEM.N', 'ECO.A^B03', 'AIT.N^J99', 'WYE.N^J09', 'VO.N^L00', 'PDG.N^C06', 'SNV.N', 'K.N', 'TFC.N']"
1998,1998-02-05,0.6950250775989042,0.6,0.223886382626379,0.7,0.9189114602252832,0.65,"['NAV.N^B07', 'NC.N', 'ANV.N^D99', 'INTC.OQ', 'MU.OQ', 'GNT.N^G98', 'PAS.N^C10', 'TEK.N^K07', 'UK.N^B01', 'UIS.N']","['SNT.N^J99', 'JP.N^D06', 'K.N', 'JH.N^E07', 'EFX.N', 'FNM.N^G10', 'USS.N^J98', 'X.N^F25', 'FLE.N^A09', 'WOR']"
