year,date,avg_return_flop_k,accuracy_flop_k,avg_return_top_k,accuracy_top_k,overall_return,accuracy,flop_stocks,top_stocks
1998,1998-01-02,0.4327377800514548,0.8,2.2691693649210714,0.8,2.7019071449725263,0.8,"['UIS.N', 'DRI.N', 'X.N^F25', 'MDR.N^A20', 'EMC.N^I16', 'ADBE.OQ', 'TJX.N', 'MS.N', 'RDC.N^D19', 'OI.N']","['SEG.N^K00', 'MIL.N^G10', 'WCOEQ.OQ^G02', 'MMM.N', 'N.N^K06', 'T.N^K05', 'LSI.OQ^E14', 'AAPL.OQ', 'BT.N^F99', 'EC.N^F06']"
1998,1998-01-05,0.6746842405828525,0.7,0.2730058906833459,0.6,0.9476901312661984,0.65,"['EMC.N^I16', 'WOR', 'RYI.N^J07', 'BHMSQ.OB^A04', 'OI.N', 'AAPL.OQ', 'EK.N^A12', 'MU.OQ', 'X.N^F25', 'AMD.OQ']","['T.N^K05', 'WCOEQ.OQ^G02', 'MIL.N^G10', 'MCIC.O^I98', 'SNA.N', 'TX.N^J01', 'USB.N', 'OAT.N^H01', 'SUN.N^J12', 'MAS.N']"
1998,1998-01-06,1.3624690685296457,0.6,-0.5479907433194444,0.6,0.8144783252102012,0.6,"['RYI.N^J07', 'SEG.N^K00', 'EMC.N^I16', 'KLAC.OQ', 'DGN.N^J99', 'AMAT.OQ', 'DIGI.O^I98', 'LSI.OQ^E14', 'GLW.N', 'JAVA.OQ^B10']","['T.N^K05', 'TX.N^J01', 'CAG.N', 'HRB.N', 'B.N', 'OAT.N^H01', 'DUK.N', 'SNA.N', 'MIL.N^G10', 'PPL.N']"
1998,1998-01-07,1.345725714019359,0.7,0.41810588509984203,0.7,1.763831599119201,0.7,"['AAPL.OQ', 'DGN.N^J99', 'AMD.OQ', 'UIS.N', 'ADSK.OQ', 'CBB.N^A98', 'EK.N^A12', 'ADBE.OQ', 'SEG.N^K00', 'LDW.N^L00']","['B.N', 'HRB.N', 'HP.N', 'APC.N^H19', 'PDG.N^C06', 'YUM.N', 'MOB.N^K99', 'OKE.N', 'TX.N^J01', 'AHM.N^J98']"
1998,1998-01-08,0.052202973883655024,0.4,-1.1050062296322247,0.2,-1.0528032557485698,0.3,"['UIS.N', 'FRO.N^I99', 'CBB.N^A98', 'BAY.N^H98', 'NAV.N^B07', 'FDX.N', 'NMK.N^A02', 'BDK.N^C10', 'NOC.N', 'LMT.N']","['AHM.N^J98', 'CG.N^K00', 'GDW.N^J06', 'WMX.N^G98', 'BAC.N^I98', 'OKE.N', 'NSM.N^I11', 'BT.N^F99', 'CGP.N^A01', 'IFF.N']"
1998,1998-01-09,2.274501460725707,0.7,-1.7402102341252483,0.6,0.5342912266004585,0.65,"['BDK.N^C10', 'NMK.N^A02', 'UIS.N', 'BAY.N^H98', 'BMET.OQ^J07', 'AAPL.OQ', 'BSX.N', 'CBB.N^A98', 'FDX.N', 'RYI.N^J07']","['AHM.N^J98', 'ORCL.N', 'GDW.N^J06', 'GP.N^L05', 'BT.N^F99', 'FCN.N^J98', 'RYC.N^H99', 'NCC.N^A09', 'BAC.N^I98', 'CHRS.OQ^F12']"
1998,1998-01-12,-0.32323462889940335,0.6,0.7350312016735758,0.5,0.4117965727741725,0.55,"['NMK.N^A02', 'BDK.N^C10', 'AAPL.OQ', 'UIS.N', 'BSX.N', 'GAP.N', 'ASC.N^F99', 'BBWI.N', 'DUK.N', 'MU.OQ']","['AHM.N^J98', 'ORCL.N', 'RSH.N^B15', 'HP.N', 'GDW.N^J06', 'GP.N^L05', 'GNT.N^G98', 'SEG.N^K00', 'OKE.N', 'TXN.OQ']"
1998,1998-01-13,-1.163955684372877,0.5,2.8368672159330464,0.9,1.6729115315601693,0.7,"['UIS.N', 'BMET.OQ^J07', 'BDK.N^C10', 'MU.OQ', 'BHMSQ.OB^A04', 'ASC.N^F99', 'INTC.OQ', 'WYE.N^J09', 'MDP.N^L21', 'ABT.N']","['ORCL.N', 'ECO.A^B03', 'NEM.N', 'PRD.N^J01', 'SEG.N^K00', 'TUP.N^I24', 'COMS.OQ^D10', 'MDR.N^A20', 'RSH.N^B15', 'WMX.N^G98']"
1998,1998-01-14,0.10321403161409667,0.6,0.3915953531571102,0.5,0.49480938477120684,0.55,"['MU.OQ', 'BDK.N^C10', 'BMET.OQ^J07', 'AAPL.OQ', 'KMB.OQ', 'FJ.N^K00', 'T.N^K05', 'GDT.N^D06', 'KBH.N', 'MDP.N^L21']","['AZO.N', 'OWC.N^L02', 'ROH.N^D09', 'WMX.N^G98', 'BSX.N', 'SAI.N^L98', 'TEN.N^K22', 'KATE.N^G17', 'ITW.N', 'MDT.N']"
1998,1998-01-15,0.27874044183643754,0.4,-0.7862279070733476,0.3,-0.50748746523691,0.35,"['KBH.N', 'GDT.N^D06', 'AAPL.OQ', 'MU.OQ', 'UIS.N', 'CMCSK.OQ^L15', 'CCU.N^G08', 'SGP.N^K09', 'MAT.OQ', 'F.N']","['OWC.N^L02', 'BSX.N', 'JH.N^E07', 'ROH.N^D09', 'PPW.N^L99', 'TEN.N^K22', 'ADBE.OQ', 'AMGN.OQ', 'FDC.N^I07', 'EK.N^A12']"
